Replicate,Sample Mean
Replicate_886,1.834069189916454
Replicate_887,1.7833317078606776
Replicate_888,1.7470193466581032
Replicate_889,1.6571413793354421
Replicate_890,1.9831811842120353
Replicate_891,1.7831370206903492
Replicate_892,1.648776286685238
Replicate_893,1.6502339588963135
Replicate_894,1.9140863927597453
Replicate_895,1.558052685002667
Replicate_896,1.922810575685605
Replicate_897,1.6946124979153152
Replicate_898,1.719947213991224
Replicate_899,1.9417715431469365
Replicate_900,2.0081958852920665
Replicate_901,1.6229946909225978
Replicate_902,1.563614602217716
Replicate_903,1.6754021482837664
Replicate_904,1.8724276739210886
Replicate_905,1.6254841096993902
Replicate_906,1.7610622199713375
Replicate_907,1.6584087661700733
Replicate_908,1.6613123709988997
Replicate_909,1.8028216499326555
Replicate_910,1.7627932273156022
Replicate_911,1.8371802574906917
Replicate_912,1.6634868852950109
Replicate_913,1.7910235152205485
Replicate_914,1.7144648720351352
Replicate_915,1.6722498477170638
Replicate_916,1.5957986754595317
Replicate_917,2.0091812834208906
Replicate_918,1.7296825765273673
Replicate_919,1.568896386676683
Replicate_920,2.3807507695192967
Replicate_921,1.6349045347549633
Replicate_922,1.7877312641450596
Replicate_923,1.7514263722042756
Replicate_924,1.5709165312663425
Replicate_925,1.637794398453728
Replicate_926,1.5493970890959698
Replicate_927,1.6833607582824015
Replicate_928,1.6913104693377259
Replicate_929,1.799563848340737
Replicate_930,1.7957174528297413
Replicate_931,1.6965800148503718
Replicate_932,1.8010096705445935
Replicate_933,1.7854817297677064
Replicate_934,1.8242480886679504
Replicate_935,1.6781141548794916
Replicate_936,1.7431490968693995
Replicate_937,1.465537704173854
Replicate_938,1.6169943574968735
Replicate_939,1.7357675303738889
Replicate_940,2.009995911589666
Replicate_941,1.82780320353051
Replicate_942,1.9539395530436432
Replicate_943,1.7867683565251298
Replicate_944,1.8605835847330061
Replicate_945,1.66581022326854
Replicate_946,1.633191973345223
Replicate_947,1.6437493409462933
Replicate_948,1.624536617039181
Replicate_949,1.6463836362766873
Replicate_950,1.6899541955628934
Replicate_951,1.6855021000521737
Replicate_952,1.8341431147999216
Replicate_953,1.868993906655301
Replicate_954,1.7276496358756743
Replicate_955,1.7837966375194538
Replicate_956,1.618719478456542
Replicate_957,1.698205493546015
Replicate_958,1.9029732312134988
Replicate_959,1.7637130238223897
Replicate_960,1.627324257814421
Replicate_961,1.6665975420165815
Replicate_962,1.8997371481931757
Replicate_963,1.7546084578375885
Replicate_964,1.6796079663588461
Replicate_965,1.532601966964232
Replicate_966,1.8366545701908825
Replicate_967,1.859543543163187
Replicate_968,1.947047816515788
Replicate_969,1.6559807362569139
Replicate_970,1.539925026450581
Replicate_971,1.8698989450429389
Replicate_972,1.5695588976188093
Replicate_973,1.7768034335139762
Replicate_974,1.8702639491870383
Replicate_975,1.816300722576023
Replicate_976,1.7199686978721693
Replicate_977,1.6256621421307185
Replicate_978,1.768806865160795
Replicate_979,1.5658309240740291
Replicate_980,1.8564238168787677
Replicate_981,1.7954162304098427
Replicate_982,1.8311883043473927
Replicate_983,1.7549859231106928
Replicate_984,1.7506190057890347
Replicate_985,2.226825652699086
Replicate_986,1.8523902966266277
Replicate_987,1.881144635085373
Replicate_988,1.7323013880950922
Replicate_989,1.6237555817206695
Replicate_990,2.1006935310349975
Replicate_991,1.7126038956360923
Replicate_992,1.6656947288540056
Replicate_993,1.521166034228029
Replicate_994,1.7136474493970102
Replicate_995,1.8226833275303667
Replicate_996,1.9083948515384168
Replicate_997,1.8475876854180608
Replicate_998,1.7494506333820012
Replicate_999,1.875240949022041
Replicate_1000,1.9930704852196957
