Replicate,Sample Mean
Replicate_880,0.7499902267567813
Replicate_881,0.7487497804872691
Replicate_882,0.7512524781934917
Replicate_883,0.7512615999393165
Replicate_884,0.7462280663475395
Replicate_885,0.7512694601900876
Replicate_886,0.753472814206034
Replicate_887,0.7500396132282913
Replicate_888,0.7503080074675381
Replicate_889,0.7473479891940952
Replicate_890,0.7518773980252444
Replicate_891,0.7499475209228694
Replicate_892,0.7501532927900553
Replicate_893,0.7515801285021007
Replicate_894,0.7563744731247425
Replicate_895,0.7522070408798754
Replicate_896,0.7520280380360782
Replicate_897,0.7500781877525151
Replicate_898,0.7502734817005694
Replicate_899,0.7481246946193277
Replicate_900,0.7470702357217669
Replicate_901,0.7502331538125873
Replicate_902,0.750248871538788
Replicate_903,0.7500097744911909
Replicate_904,0.7499932499229908
Replicate_905,0.7496849818341434
Replicate_906,0.7494324239157141
Replicate_907,0.7501563956961036
Replicate_908,0.7500000355951488
Replicate_909,0.7519444033689797
Replicate_910,0.7474987749755383
Replicate_911,0.7500397488288582
Replicate_912,0.7506255288235844
Replicate_913,0.7462113947980106
Replicate_914,0.7506945012323558
Replicate_915,0.7500374766252935
Replicate_916,0.749331999476999
Replicate_917,0.7499999774806202
Replicate_918,0.7500237632356584
Replicate_919,0.7504290671460331
Replicate_920,0.750043948404491
Replicate_921,0.7497655911929906
Replicate_922,0.7503922994434834
Replicate_923,0.7475167469307781
Replicate_924,0.7501574730686843
Replicate_925,0.7474996916763484
Replicate_926,0.7476760829053819
Replicate_927,0.7499804391898215
Replicate_928,0.7500611014477908
Replicate_929,0.749080809187144
Replicate_930,0.7507769779674709
Replicate_931,0.7487525217421352
Replicate_932,0.752673472929746
Replicate_933,0.7511118506267667
Replicate_934,0.7507812498323619
Replicate_935,0.74750178841874
Replicate_936,0.7501463074795902
Replicate_937,0.7489453809894622
Replicate_938,0.750001202262938
Replicate_939,0.7499407739751041
Replicate_940,0.7543711087852717
Replicate_941,0.749865581523627
Replicate_942,0.7493603512458503
Replicate_943,0.7494528186134994
Replicate_944,0.7521395877003669
Replicate_945,0.7511329882405698
Replicate_946,0.7500197501294315
Replicate_947,0.7525803346000611
Replicate_948,0.7500034124590457
Replicate_949,0.7488285334408283
Replicate_950,0.7533709335140883
Replicate_951,0.7525032798573374
Replicate_952,0.7504720905795693
Replicate_953,0.750004921015352
Replicate_954,0.7504797704331577
Replicate_955,0.7522642940655351
Replicate_956,0.7504568500630557
Replicate_957,0.7500116342864931
Replicate_958,0.7499987824074924
Replicate_959,0.7499361978285015
Replicate_960,0.7487472104094922
Replicate_961,0.7465373338572681
Replicate_962,0.7499609609507024
Replicate_963,0.752537554781884
Replicate_964,0.7499864955060184
Replicate_965,0.7487597624585033
Replicate_966,0.7500116037577391
Replicate_967,0.7494525523297488
Replicate_968,0.7499026290886104
Replicate_969,0.7506138982437551
Replicate_970,0.7477545543573797
Replicate_971,0.7493748319335282
Replicate_972,0.7497073191404343
Replicate_973,0.7495324422232806
Replicate_974,0.7506424014084041
Replicate_975,0.7499987795203924
Replicate_976,0.7503905470483005
Replicate_977,0.7500961594842375
Replicate_978,0.7482036609016359
Replicate_979,0.7484244535304606
Replicate_980,0.7525098128430545
Replicate_981,0.7519042450934649
Replicate_982,0.7494677799753845
Replicate_983,0.7507809419743716
Replicate_984,0.7498585124127567
Replicate_985,0.7497558593004942
Replicate_986,0.7499949133209884
Replicate_987,0.7504213793762028
Replicate_988,0.7474982257001102
Replicate_989,0.7494515987671911
Replicate_990,0.7473478892631829
Replicate_991,0.7501220729574561
Replicate_992,0.7483932751230895
Replicate_993,0.7487517444975674
Replicate_994,0.749968298766762
Replicate_995,0.7504035956226289
Replicate_996,0.7500659175030887
Replicate_997,0.7529228801839054
Replicate_998,0.7544545738957822
Replicate_999,0.7500047309324145
Replicate_1000,0.7525009477883577
